sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_19508248,0,11.49996566772461,1.3394784927368164,11.698163986206055,1.4958295822143555,231,231,0.15635108947753906
common_voice_de_19548715,7,13.720454216003418,2.8866138458251953,13.647268295288086,3.019512176513672,4,4,0.13289833068847656
common_voice_de_19550755,0,12.524703979492188,1.0437602996826172,12.506843566894531,1.3052215576171875,231,231,0.2614612579345703
common_voice_de_19551022,2,11.597476959228516,0.5744619369506836,11.622908592224121,0.6357879638671875,610,610,0.061326026916503906
common_voice_de_19551413,0,13.228891372680664,2.077301025390625,13.069571495056152,1.5642728805541992,36,36,0.5130281448364258
common_voice_de_19551954,0,12.275533676147461,1.2544012069702148,12.249267578125,1.3936080932617188,36,36,0.1392068862915039
common_voice_de_19561155,0,11.112119674682617,1.0583620071411133,10.911859512329102,0.9529943466186523,3346,3346,0.10536766052246094
common_voice_de_19567715,3,9.988179206848145,0.3229713439941406,10.170275688171387,0.3671293258666992,4156,4156,0.044157981872558594
common_voice_de_19568461,7,10.28582763671875,0.30654048919677734,9.741026878356934,0.014506340026855469,4532,13160,0.2920341491699219
common_voice_de_19578205,13,8.466765403747559,0.18106937408447266,8.719743728637695,0.18651580810546875,142,142,0.005446434020996094
common_voice_de_19578328,0,10.877972602844238,0.7167110443115234,10.858359336853027,0.3786478042602539,746,746,0.33806324005126953
common_voice_de_19585970,0,13.234620094299316,0.5475730895996094,13.187541961669922,0.6254682540893555,36,36,0.0778951644897461
common_voice_de_19588222,12,12.43413257598877,1.9439020156860352,12.449166297912598,1.8306198120117188,2,2,0.1132822036743164
common_voice_de_19591632,0,11.623568534851074,0.04206275939941406,11.965906143188477,0.29581165313720703,742,742,0.25374889373779297
common_voice_de_19597337,13,11.331852912902832,0.15290355682373047,11.481603622436523,0.588862419128418,1210,1210,0.4359588623046875
common_voice_de_19601476,14,11.69113540649414,0.6027774810791016,11.38503360748291,0.41568470001220703,23,23,0.18709278106689453
common_voice_de_19601792,12,11.834590911865234,0.7444686889648438,11.93551254272461,1.2474966049194336,3123,3123,0.5030279159545898
common_voice_de_19614641,0,10.494894981384277,0.3166532516479492,10.014480590820312,0.057415008544921875,34022,36,0.25923824310302734
common_voice_de_19614786,6,9.590362548828125,0.34869384765625,9.860016822814941,0.5096673965454102,3493,3493,0.16097354888916016
common_voice_de_19614922,0,13.631059646606445,0.2079935073852539,13.578402519226074,0.17372417449951172,4264,4264,0.03426933288574219
common_voice_de_19616784,9,11.542679786682129,0.4346742630004883,10.928191184997559,0.059230804443359375,5,5,0.3754434585571289
common_voice_de_19618944,1,11.815677642822266,0.871551513671875,11.900437355041504,0.9980869293212891,58,58,0.12653541564941406
common_voice_de_19619145,2,11.104103088378906,0.9296817779541016,10.700745582580566,0.8310785293579102,48,48,0.0986032485961914
common_voice_de_19619867,27,9.73326587677002,0.02287006378173828,9.873247146606445,0.5643644332885742,3,3,0.5414943695068359
common_voice_de_19619939,0,12.689435005187988,0.4214029312133789,12.82058334350586,0.5786924362182617,36,36,0.1572895050048828
common_voice_de_19620468,0,11.668214797973633,1.1179780960083008,11.351093292236328,0.8479804992675781,7563,7563,0.26999759674072266
common_voice_de_19621737,17,12.33415699005127,0.6019458770751953,12.213685035705566,0.4207324981689453,31047,31047,0.18121337890625
common_voice_de_19623103,0,11.341686248779297,1.2647552490234375,11.539787292480469,1.3562726974487305,231,231,0.09151744842529297
common_voice_de_19623553,0,12.33631420135498,0.5943489074707031,11.922739028930664,0.04436302185058594,6962,742,0.5499858856201172
common_voice_de_19626098,15,12.04439926147461,0.576995849609375,11.507063865661621,0.01319122314453125,13,13,0.5638046264648438
common_voice_de_19628303,0,14.236443519592285,2.3910646438598633,13.928314208984375,2.044398307800293,36,36,0.3466663360595703
common_voice_de_19628419,0,11.409899711608887,0.6988143920898438,11.607659339904785,0.9410390853881836,231,231,0.24222469329833984
common_voice_de_19630306,0,11.588387489318848,0.40296459197998047,11.504294395446777,0.07907772064208984,742,742,0.3238868713378906
common_voice_de_19633234,13,13.568869590759277,2.9094810485839844,13.013067245483398,2.8196258544921875,32400,32400,0.08985519409179688
common_voice_de_19633677,18,8.701132774353027,0.049622535705566406,8.705238342285156,0.24338436126708984,232,5,0.19376182556152344
common_voice_de_19646556,1,10.096388816833496,0.08790969848632812,10.069646835327148,0.0865621566772461,19364,19364,0.0013475418090820312
common_voice_de_19648629,0,11.152146339416504,0.06562137603759766,11.033584594726562,0.044203758239746094,742,742,0.021417617797851562
