sample_id,source_char_len,source_word_count,fp32_chrf,int8_chrf,delta_chrf,fp32_latency_ms,int8_latency_ms,delta_latency_ms
common_voice_de_17750220,74,12,39.044416889621004,57.91868799386193,-18.874271104240925,1356.3466000000517,1302.3264999997082,54.02010000034352
common_voice_de_19974017,84,9,53.30331078761085,52.80745536168781,0.49585542592303966,1026.1406999998144,976.0702999997193,50.070400000095105
common_voice_de_18749285,60,8,56.43511023217926,56.43511023217926,0.0,951.6192000000956,947.6767000005566,3.9424999995389953
common_voice_de_19965491,59,9,71.91746771821862,71.91746771821862,0.0,1212.3867999998765,749.7445000003609,462.64229999951567
common_voice_de_18985707,48,6,62.39157531277096,62.39157531277096,0.0,585.4893999994601,610.9233999995922,-25.434000000132073
common_voice_de_19037242,79,12,78.9818567344686,67.71639188802138,11.265464846447216,1202.8224000005139,1112.2138999999152,90.60850000059872
common_voice_de_19949860,52,8,30.191257269768457,31.67771081044495,-1.486453540676493,1037.4654000006558,1029.2143000001488,8.251100000506995
common_voice_de_19736982,87,10,66.62988161126712,66.62988161126712,0.0,800.256200000149,1529.6186999985366,-729.3624999983876
common_voice_de_19428487,63,8,57.119552663160945,57.06391943563563,0.055633227525312634,1169.0983999997115,1594.8074000007182,-425.70900000100664
common_voice_de_19140592,69,8,61.10337274287863,61.10337274287863,0.0,1344.1866000002847,1055.5942000009964,288.5923999992883
common_voice_de_19495102,83,12,31.021848369933654,31.021848369933654,0.0,2209.3339000002743,1638.1252000010136,571.2086999992607
common_voice_de_17310393,77,12,72.96211587625268,72.96211587625268,0.0,1156.819299999995,2426.75109999999,-1269.9317999999948
common_voice_de_19155492,40,8,100.0,100.0,0.0,718.7962999996671,641.9609999993554,76.83530000031169
common_voice_de_19194006,36,5,52.25857270746535,52.25857270746535,0.0,468.9902999998594,905.3643000006559,-436.3740000007965
common_voice_de_19702320,44,6,52.09631627966117,52.09631627966117,0.0,938.8280999992276,1403.9250000005268,-465.0969000012992
common_voice_de_19460933,92,13,66.00944894853639,66.00944894853639,0.0,1405.9159999997064,1495.4858999990392,-89.56989999933285
common_voice_de_19973783,43,6,100.0,100.0,0.0,794.4305000000895,439.54930000018066,354.88119999990886
common_voice_de_19046285,44,5,56.52559682750794,56.52559682750794,0.0,645.8171000003858,622.1535999993648,23.66350000102102
common_voice_de_18587866,31,6,79.89174117624654,79.89174117624654,0.0,756.981900000028,680.4237999995166,76.55810000051133
common_voice_de_19731120,72,9,48.43479206624989,48.43479206624989,0.0,1773.5120999986975,2364.2689999996946,-590.7569000009971
common_voice_de_19792535,35,3,82.06956127991037,82.06956127991037,0.0,1114.9509999995644,1694.248000000016,-579.2970000004516
common_voice_de_19133469,45,7,87.957526925929,87.957526925929,0.0,617.3080999997183,789.7803999985626,-172.4722999988444
common_voice_de_19845489,59,8,57.73365630627847,57.73365630627847,0.0,1154.924899999969,1377.4943000000803,-222.56940000011127
common_voice_de_18497778,42,7,20.371518611217642,20.371518611217642,0.0,697.2985000002154,685.3328000006513,11.965699999564094
common_voice_de_18432381,39,7,56.991858301226294,56.991858301226294,0.0,702.7352999994037,1110.364600000139,-407.6293000007354
common_voice_de_19127047,92,12,71.01746632620414,71.01746632620414,0.0,1498.481200000242,1235.916499999803,262.5647000004392
common_voice_de_17685460,28,4,100.0,100.0,0.0,829.4940999999199,878.5828000000038,-49.08870000008392
common_voice_de_19166949,96,12,48.24152744638268,48.24152744638268,0.0,1703.2888000003368,2696.151500000269,-992.8626999999324
common_voice_de_17972605,45,9,72.54911036506797,72.54911036506797,0.0,675.391899999795,1493.094800000108,-817.7029000003131
common_voice_de_18357346,71,12,49.657513216707976,60.64333979287541,-10.985826576167433,1212.8388999999515,1952.089800000067,-739.2509000001155
common_voice_de_18211339,53,6,50.403108270542255,50.403108270542255,0.0,710.1600000000872,1036.909200000082,-326.74919999999474
common_voice_de_18045143,42,7,88.24310684478984,88.24310684478984,0.0,940.742699999646,1405.742299999929,-464.99960000028295
common_voice_de_19124355,108,13,46.38180263431153,46.70430866108949,-0.32250602677795825,1062.0937000003323,1116.3950000000114,-54.30129999967903
common_voice_de_19751751,63,8,66.68410576584054,66.49692284978396,0.1871829160565852,953.5380999986955,1461.536700000579,-507.99860000188346
common_voice_de_19668545,53,8,39.113223476031564,39.113223476031564,0.0,1081.5621000001556,1821.4095000002999,-739.8474000001443
common_voice_de_19615662,61,11,69.78119198982824,69.78119198982824,0.0,1752.2508000001835,2136.375699999917,-384.1248999997333
common_voice_de_18203653,122,20,43.7704199207584,43.7704199207584,0.0,1993.3203000000503,2409.93299999991,-416.6126999998596
common_voice_de_18209674,51,8,83.49599489390688,83.49599489390688,0.0,894.6826000001238,1907.2634000003745,-1012.5808000002507
common_voice_de_19143412,96,13,82.75310823587391,82.75310823587391,0.0,1661.7065999998886,1446.3328000001638,215.37379999972472
common_voice_de_19906620,53,9,91.17857351869458,91.17857351869458,0.0,1213.109500000428,717.7133999998659,495.396100000562
common_voice_de_19976225,64,10,50.95749590005204,50.95749590005204,0.0,1270.084699999643,1011.3202000002275,258.7644999994154
common_voice_de_19161991,62,8,100.0,100.0,0.0,687.6054999993357,808.3439999991242,-120.73849999978847
common_voice_de_19731706,71,9,66.61185231741248,66.61185231741248,0.0,1360.3982999993605,1984.3178000010084,-623.919500001648
common_voice_de_19476738,67,7,75.5487425014324,76.37254674026454,-0.8238042388321389,2588.218400000187,2200.546199999735,387.672200000452
common_voice_de_19145095,77,11,66.0488632160725,57.0235054270834,9.025357788989105,869.6841000000859,888.0611000004137,-18.377000000327826
common_voice_de_19691649,32,5,27.11952808276832,23.31831213065409,3.80121595211423,674.5902000002388,952.7089000002888,-278.11870000005
common_voice_de_19433693,48,7,72.05137238104352,72.05137238104352,0.0,1157.3502000010194,1151.4571999996406,5.893000001378823
common_voice_de_19967392,96,14,83.0763182273132,83.0763182273132,0.0,1526.2056000010489,1084.8446999998487,441.3609000012002
common_voice_de_19814345,41,6,45.79448942734828,45.79448942734828,0.0,783.9256999995996,1060.555499999964,-276.6298000003644
common_voice_de_19154348,80,12,92.09197360888348,92.09197360888348,0.0,1298.3290999991368,1145.7756999989215,152.55340000021533
common_voice_de_18442080,18,4,59.113936477067284,59.113936477067284,0.0,563.7952999995832,797.420100000636,-233.6248000010528
common_voice_de_19955043,71,10,54.45428912242319,54.45428912242319,0.0,1529.795300000842,1283.8168000000678,245.97850000077415
common_voice_de_18449647,60,9,45.58272818412297,45.58272818412297,0.0,1242.6381000004767,1352.1317999993698,-109.49369999889313
common_voice_de_17688489,87,12,57.42858102819465,57.42858102819465,0.0,1397.4885999998605,1148.6165999999685,248.87199999989207
common_voice_de_19118144,62,8,79.19570809275865,79.19570809275865,0.0,925.6370000002789,1004.4729000001098,-78.83589999983087
common_voice_de_19726945,58,8,40.57896484639234,40.57896484639234,0.0,1081.5032999998948,1204.6743000009883,-123.17100000109349
common_voice_de_18194422,24,4,78.91371686025175,78.91371686025175,0.0,566.7512999998507,797.6366999996571,-230.8853999998064
common_voice_de_19740135,71,10,27.381815984266332,28.899633984422064,-1.5178180001557315,1273.1305999986944,1816.9414000003599,-543.8108000016655
common_voice_de_18167437,42,7,71.35962192237979,56.458526284342156,14.901095638037631,1208.1504999996469,1430.9098999997332,-222.75940000008632
common_voice_de_19123906,38,6,70.0666638597673,70.0666638597673,0.0,541.0460000002786,604.1152999996484,-63.06929999936983
common_voice_de_17457514,63,10,67.14154635400116,67.17772237854801,-0.03617602454684743,950.4921000000195,1287.739399999964,-337.2472999999445
common_voice_de_19842973,64,8,72.91142756144723,72.91142756144723,0.0,1213.7110999992728,1995.0226999999359,-781.311600000663
common_voice_de_19719925,35,5,30.309954758356543,30.309954758356543,0.0,741.2900999988778,1083.4344000013516,-342.14430000247376
common_voice_de_18237997,27,5,36.70244102441759,36.70244102441759,0.0,570.7459999998719,998.1388999995033,-427.3928999996315
common_voice_de_17437915,57,10,19.355901693182698,19.355901693182698,0.0,1482.9918999998881,1379.881899999873,103.11000000001513
common_voice_de_17695681,60,8,69.16343696988481,79.54141212219781,-10.377975152312999,872.7785000000949,933.8499000000411,-61.07139999994615
common_voice_de_18335807,80,11,65.84340771107878,65.84340771107878,0.0,1127.3499999997512,2039.7265000001426,-912.3765000003914
common_voice_de_18537985,81,14,72.37691284008662,72.37691284008662,0.0,1384.3278999993345,1113.2259999994858,271.1018999998487
common_voice_de_18600086,95,14,38.33720964724597,38.33720964724597,0.0,1386.9936999999481,1240.4726000004302,146.5210999995179
common_voice_de_19500286,85,13,30.474962269864296,44.65987479631177,-14.184912526447473,1834.0268000010838,2199.117500000284,-365.0906999992003
common_voice_de_19743369,51,8,63.244255808964624,63.244255808964624,0.0,1194.0606999996817,1981.886300000042,-787.8256000003603
common_voice_de_19649452,88,12,57.694160359826974,57.694160359826974,0.0,1302.0140999997238,1574.873600000501,-272.8595000007772
common_voice_de_18354244,28,6,25.60533574209332,25.60533574209332,0.0,1080.718799999886,1302.8159999994386,-222.09719999955269
common_voice_de_18938329,29,5,77.37014525329742,77.37014525329742,0.0,691.2336000004871,691.1370000007082,0.09659999977884581
common_voice_de_19432909,53,7,66.88932458399886,69.66663722150417,-2.777312637505318,1284.4263000006322,1517.4521000008099,-233.0258000001777
common_voice_de_17635426,34,6,100.0,100.0,0.0,713.1364000001668,735.550000000103,-22.413599999936196
common_voice_de_17837441,46,8,78.91312920705604,78.91312920705604,0.0,1092.401300000347,1084.596000000147,7.805300000200077
common_voice_de_17309325,84,10,90.16053727028196,90.71240645846935,-0.5518691881873821,939.4598999999744,1988.7979000000087,-1049.3380000000343
common_voice_de_19613995,89,13,60.30992465629802,53.20478405785893,7.1051405984390925,2802.474899999652,2229.8889999983658,572.5859000012861
common_voice_de_18931238,26,5,34.12339062007108,33.93354040204591,0.1898502180251711,864.3171000003349,843.4035999998741,20.913500000460772
common_voice_de_19806994,73,11,46.897193871353814,46.897193871353814,0.0,1206.0583000002225,2526.8792000001667,-1320.8208999999442
common_voice_de_19151455,66,8,52.905568222614505,52.905568222614505,0.0,1060.91860000015,996.3503999988461,64.56820000130392
common_voice_de_18856725,43,5,51.560391417334536,60.904245765371876,-9.34385434803734,807.3250999996162,641.1514999999781,166.1735999996381
common_voice_de_17768121,85,12,100.0,100.0,0.0,1540.2292000001125,1460.0586999999905,80.17050000012205
common_voice_de_19730068,59,8,74.22640183486217,74.22640183486217,0.0,1157.806499999424,2074.961100001019,-917.1546000015951
common_voice_de_19956544,65,9,42.33328505876714,43.75948140618965,-1.4261963474225112,1094.8757999994996,833.0438999998933,261.8318999996063
common_voice_de_19711227,43,7,44.33002092832807,82.91127951562386,-38.58125858729579,748.0463000010786,1185.7830999997532,-437.73679999867454
common_voice_de_19150645,41,8,100.0,100.0,0.0,733.6463999999978,735.8726000002207,-2.2262000002228888
common_voice_de_19659702,87,12,60.22692067399238,60.22692067399238,0.0,1529.0451000000758,2001.3452999992296,-472.30019999915385
common_voice_de_18254650,80,12,52.89486096778175,52.89486096778175,0.0,1184.0538000001288,2390.399800000523,-1206.3460000003943
common_voice_de_18209116,22,4,60.14057031246857,60.14057031246857,0.0,563.3741999999984,764.9346999996851,-201.56049999968673
common_voice_de_18813450,24,5,9.077380952380953,9.077380952380953,0.0,727.7623999998468,776.2546000003567,-48.49220000050991
common_voice_de_19402849,77,12,51.35614335759939,49.849048692050815,1.5070946655485784,2403.2489999990503,2052.7474000009533,350.50159999809694
common_voice_de_17396996,32,6,66.41965853811207,81.84375599929808,-15.424097461186008,913.5398000000805,1207.9389999998966,-294.3991999998161
common_voice_de_18212514,30,5,54.28017464895564,54.28017464895564,0.0,496.97539999988294,708.2553999998709,-211.27999999998792
common_voice_de_19619941,98,13,75.91292404207236,75.91292404207236,0.0,1678.8108999990072,1936.1580000004324,-257.34710000142513
common_voice_de_18248872,25,4,48.30155505501361,48.30155505501361,0.0,650.6782000001294,919.966999999815,-269.2887999996856
common_voice_de_18205549,62,9,59.41368596976901,59.41368596976901,0.0,1033.051500000056,2004.0558000000601,-971.0043000000042
common_voice_de_17830246,40,7,77.14162838521881,77.14162838521881,0.0,677.2499999997308,728.0673999998726,-50.81740000014179
common_voice_de_19128811,139,14,68.26944966867585,68.26944966867585,0.0,2566.5933999998742,2179.5220999993035,387.0713000005708
common_voice_de_20017731,108,13,80.4284554780718,68.36501171455794,12.06344376351386,1646.6020999996545,1098.533800000041,548.0682999996134
common_voice_de_17962878,102,16,54.05109160260856,54.05109160260856,0.0,1739.5637999998144,2304.541800000152,-564.9780000003375
common_voice_de_17374951,56,9,56.04365537812222,56.04365537812222,0.0,693.9003999999613,1318.95099999997,-625.0506000000087
common_voice_de_17808079,66,8,71.011471983039,60.22247009122368,10.789001891815325,1264.6998000000167,1232.4101999997765,32.28960000024017
common_voice_de_19165514,87,12,65.02404450167752,65.02404450167752,0.0,1293.4433999998873,1294.217700000445,-0.7743000005575595
common_voice_de_18160465,81,12,50.705734563987434,50.705734563987434,0.0,1200.8959999998297,1572.5994999997965,-371.7034999999669
common_voice_de_18241119,70,11,39.93978066773802,39.93978066773802,0.0,917.0180000000983,1672.927499999787,-755.9094999996887
common_voice_de_19122549,117,14,41.69379259145855,43.11595620960829,-1.4221636181497388,816.9470999991972,1048.3608000004097,-231.41370000121242
common_voice_de_19655743,80,13,43.60743277241771,43.60743277241771,0.0,1673.6853000002156,2621.328100000028,-947.6427999998123
common_voice_de_19085958,27,6,64.19290790436285,64.19290790436285,0.0,687.1495999994295,703.9113000000725,-16.76170000064303
common_voice_de_17833964,14,3,61.136657363556715,61.136657363556715,0.0,721.2900999998055,720.0671000000511,1.2229999997543928
common_voice_de_19458918,56,9,82.2636639291899,82.2636639291899,0.0,1143.4648999984347,1179.0000000000873,-35.53510000165261
common_voice_de_18093661,47,7,50.14806037267123,68.45715173428806,-18.30909136161683,1127.970600000026,1512.6382000003105,-384.66760000028444
common_voice_de_19135884,105,14,70.66920524643588,70.66920524643588,0.0,1181.134800000109,1254.3100000002596,-73.17520000015065
common_voice_de_17302051,27,4,73.07605856418544,100.0,-26.923941435814555,416.54080000000704,861.3632999999936,-444.8224999999866
common_voice_de_19713034,29,6,20.080800023234026,34.145872266339126,-14.0650722431051,841.5555999999924,992.450400000962,-150.89480000096955
common_voice_de_19119474,45,8,7.561636007401764,7.561636007401764,0.0,724.7672000003149,642.9002999993827,81.86690000093222
common_voice_de_19744621,57,7,32.58416180992646,32.58416180992646,0.0,1055.881500000396,1693.7846000000718,-637.9030999996758
common_voice_de_19856419,67,10,62.98281626147404,62.98281626147404,0.0,975.3698000004078,746.3939000001574,228.97590000025048
common_voice_de_18099193,64,11,65.41719733832672,65.41719733832672,0.0,1066.2561999997706,1721.2979999999334,-655.0418000001628
common_voice_de_18310789,41,6,100.0,100.0,0.0,834.7561999999016,1213.3198000001357,-378.56360000023415
common_voice_de_19628421,70,10,8.514893656310766,8.514893656310766,0.0,1176.632199998494,1345.388699999603,-168.7565000011091
common_voice_de_19734881,73,10,48.72017121641359,48.72017121641359,0.0,1321.1852999993425,2109.5666000001074,-788.3813000007649
common_voice_de_19141034,75,11,38.190524441627986,38.190524441627986,0.0,1013.0017999999836,1177.6934999998048,-164.69169999982114
common_voice_de_19422937,79,12,87.88608984742156,87.88608984742156,0.0,1772.710499999448,1559.2029999988881,213.50750000055996
common_voice_de_19653497,66,8,87.12014588815236,87.12014588815236,0.0,1098.1135000001814,1772.9202000009536,-674.8067000007723
common_voice_de_19678506,38,5,21.326978494622978,21.326978494622978,0.0,941.2611999996443,1150.2770000006421,-209.01580000099784
common_voice_de_18127449,37,5,30.785496980426657,30.785496980426657,0.0,756.5685999998095,916.6262000003371,-160.0576000005276
common_voice_de_18490515,64,10,65.65117115489669,65.65117115489669,0.0,1260.9228000001167,1024.8493999997663,236.07340000035038
common_voice_de_19548736,16,3,57.27356839732762,57.27356839732762,0.0,1030.9006000006775,1082.310800000414,-51.410199999736506
common_voice_de_17861325,116,19,63.931839672236826,58.008800605126844,5.923039067109983,2932.577599999604,3229.64520000005,-297.06760000044596
common_voice_de_17358944,60,10,85.55064294297614,68.57283934166088,16.97780360131526,1049.2089000000533,1662.3891000000413,-613.180199999988
common_voice_de_19695137,56,8,50.538277661662214,50.538277661662214,0.0,1254.1505000008328,1540.0972000006732,-285.94669999984035
common_voice_de_19750629,56,8,76.07276985163264,76.07276985163264,0.0,759.675100000095,1116.2495000007766,-356.57440000068163
common_voice_de_18896311,31,5,76.71338879147804,100.0,-23.28661120852196,656.2073000004602,628.7852000004932,27.42209999996703
common_voice_de_17648675,27,5,100.0,100.0,0.0,749.6621000000232,756.5247999998519,-6.862699999828692
common_voice_de_18924116,77,13,55.50954182124992,55.50954182124992,0.0,1471.2349000001268,1611.2880000000587,-140.05309999993187
common_voice_de_19125653,62,11,85.74072652891505,85.74072652891505,0.0,1123.8075999999637,976.7977000001338,147.00989999982994
common_voice_de_18204307,20,5,100.0,100.0,0.0,900.3930999997465,711.2812000004851,189.11189999926137
common_voice_de_18375234,44,6,100.0,100.0,0.0,1823.4234999999899,2388.991600000736,-565.5681000007462
common_voice_de_18102812,33,4,100.0,100.0,0.0,897.3347999999532,1260.6876999998349,-363.35289999988163
common_voice_de_19126908,33,5,50.5000518989551,48.52396600603649,1.9760858929186114,624.9155000004976,617.7152000000206,7.200300000477
common_voice_de_17361881,59,8,75.21936475311747,75.21936475311747,0.0,1101.124900000059,1631.063499999982,-529.9385999999231
common_voice_de_19624672,84,10,54.91898047261466,54.91898047261466,0.0,1291.2810999987414,1355.3601000003255,-64.07900000158406
common_voice_de_18959647,47,8,63.815173297659456,63.815173297659456,0.0,924.0178000000014,1013.8377000002947,-89.81990000029327
common_voice_de_17329191,62,9,68.78734040458549,68.78734040458549,0.0,1096.2859999999637,2240.4690999999275,-1144.1830999999638
common_voice_de_19947609,90,13,67.3422366372154,67.3422366372154,0.0,1433.7096999988717,1038.6266000000433,395.0830999988284
common_voice_de_19955759,13,3,57.77407526913591,57.77407526913591,0.0,472.4313999995502,600.6822000001648,-128.25080000061462
common_voice_de_18415402,51,9,63.42123297603237,63.42123297603237,0.0,1025.7679999995162,1273.0380999992121,-247.27009999969596
common_voice_de_19716463,55,8,68.77154527111975,68.77154527111975,0.0,1172.4812000011298,1426.6163000011147,-254.13509999998496
common_voice_de_17356264,85,13,43.49695992866183,47.03978738114278,-3.5428274524809495,1716.7025999999623,2606.854300000009,-890.1517000000467
common_voice_de_17329469,36,6,100.0,77.0249166553095,22.975083344690503,846.1214999999811,1347.7182999999968,-501.5968000000157
common_voice_de_18194862,66,10,71.30032587848697,73.88087022141714,-2.5805443429301675,1198.3060000002297,1465.5329000001984,-267.22689999996874
common_voice_de_19730343,59,9,25.668895192037656,25.574897527663353,0.09399766437430301,792.8151000014623,1245.6956999994873,-452.880599998025
common_voice_de_18228368,43,7,43.4255892863019,43.4255892863019,0.0,742.2004999998535,957.4466000003667,-215.24610000051325
common_voice_de_19336014,55,8,80.72450223539964,80.72450223539964,0.0,843.413500000679,1460.199900000589,-616.7863999999099
common_voice_de_19751283,30,4,32.219224293137984,46.00565296698191,-13.786428673843929,814.2244999999093,898.663600000873,-84.43910000096366
common_voice_de_19688439,56,7,31.413916494368827,31.413916494368827,0.0,1023.6411999994743,1343.336600000839,-319.69540000136476
common_voice_de_19118448,50,7,50.84040638443976,33.21038640119555,17.63001998324421,992.7082999993218,866.8983000006847,125.80999999863707
common_voice_de_19603189,89,12,71.51186026865052,71.51186026865052,0.0,1391.975900000034,1340.3104999997595,51.66540000027453
common_voice_de_18194548,17,3,100.0,100.0,0.0,543.0429000002732,745.5310000000281,-202.48809999975492
common_voice_de_19548543,83,14,63.68800568953758,63.68800568953758,0.0,1919.6474999989732,1972.1817000008741,-52.5342000019009
common_voice_de_19972180,70,8,65.9971692192439,65.9971692192439,0.0,1054.3304000002536,1195.028199999797,-140.69779999954335
common_voice_de_17661520,74,14,64.27386121426623,56.202415508649665,8.071445705616568,1546.8545999999606,1431.947799999989,114.90679999997155
common_voice_de_19754752,89,11,100.0,100.0,0.0,1127.893299999414,1952.7881000012712,-824.8948000018572
common_voice_de_18834767,61,8,25.884043388204258,25.884043388204258,0.0,693.8565000000381,832.6746000002458,-138.81810000020778
common_voice_de_17339274,16,2,67.45103897799183,100.0,-32.54896102200817,430.12420000002294,791.9032999999445,-361.7790999999215
common_voice_de_19293778,117,14,50.01194889347921,56.48566536914096,-6.473716475661753,1804.0314000008948,3043.7204999998357,-1239.689099998941
common_voice_de_19156816,37,8,100.0,100.0,0.0,919.9177000000418,745.3275999996549,174.59010000038688
common_voice_de_19976948,30,3,47.04879540749106,47.04879540749106,0.0,996.667499999603,670.5067999996572,326.1606999999458
common_voice_de_19165204,80,11,74.74760937589393,68.87563720837868,5.871972167515253,1029.0699999995923,1269.8111999998218,-240.74120000022958
common_voice_de_19167168,75,10,64.92143941385922,64.92143941385922,0.0,1662.2590999995737,1731.648300001325,-69.3892000017513
common_voice_de_18516112,35,6,50.517216865438876,50.517216865438876,0.0,913.8528999992559,810.0752999998804,103.77759999937552
common_voice_de_18201251,41,6,66.53620150953198,66.53620150953198,0.0,1199.3765000001986,1074.5695000000524,124.80700000014622
common_voice_de_18682022,27,6,15.510077764979021,15.510077764979021,0.0,715.4844999995476,722.660100000212,-7.175600000664417
common_voice_de_17640222,65,8,73.32922613082016,80.68345508717034,-7.354228956350184,796.4971999999761,772.3442999999861,24.15289999999004
common_voice_de_19678727,81,14,74.70534381195016,79.79312243884783,-5.0877786268976735,1943.5501999996632,2150.5400000005466,-206.9898000008834
common_voice_de_20010279,79,9,34.70862287526032,32.57594804385808,2.132674831402241,1496.3069000004907,1172.6376999999957,323.66920000049504
common_voice_de_18160484,29,5,38.78643312566819,33.23860142941989,5.547831696248302,911.2766999996893,1676.3434000004054,-765.0667000007161
common_voice_de_19679332,92,13,76.03051954416735,78.44840594663212,-2.4178864024647737,1607.2963000005984,2019.659399999,-412.3630999984016
common_voice_de_19128368,51,6,77.42487111524758,77.42487111524758,0.0,934.6517000003587,1000.8916000006138,-66.23990000025515
common_voice_de_19750200,81,10,49.076472613780744,49.076472613780744,0.0,1598.1136999998853,2343.181899999763,-745.0681999998778
common_voice_de_19946755,39,6,29.666521443287202,29.666521443287202,0.0,697.5586999997176,623.8792999999987,73.67939999971895
common_voice_de_19628609,100,14,62.21818525908599,62.21818525908599,0.0,1981.2179999989894,3311.952399999427,-1330.7344000004377
common_voice_de_19166951,109,13,57.61888033461282,55.491953959006125,2.1269263756066934,1574.3267000007108,2035.520400000678,-461.19369999996707
common_voice_de_19293366,48,7,77.62345513481034,77.62345513481034,0.0,768.7689000013052,1362.2081999983493,-593.4392999970441
common_voice_de_18211823,76,10,49.18639361294893,49.18639361294893,0.0,972.9436999996324,1148.5929000000397,-175.6492000004073
common_voice_de_19332319,14,3,3.0241935483870965,3.0241935483870965,0.0,367.1245999994426,693.3534999989206,-326.228899999478
common_voice_de_19156598,50,7,56.34075547183593,56.34075547183593,0.0,680.0860000003013,579.3539000005694,100.73209999973187
common_voice_de_19396887,79,12,44.82823102713719,52.45498398943679,-7.626752962299598,2117.585100000724,1661.3702999984525,456.21480000227166
common_voice_de_19188109,61,8,83.95602391138131,83.95602391138131,0.0,739.4862999990437,821.6487000008783,-82.16240000183461
common_voice_de_19617615,19,3,4.691648196409869,4.691648196409869,0.0,526.8753999989713,1026.615299999321,-499.73990000034973
common_voice_de_19648284,34,5,63.538088486587874,52.212223617787224,11.32586486880065,764.6819999990839,1105.1098999996611,-340.4279000005772
common_voice_de_19692901,82,12,50.613986952570414,52.96184988702546,-2.347862934455044,1736.2166000002617,1718.7643999986904,17.452200001571327
common_voice_de_18773541,48,8,44.14537496184669,44.14537496184669,0.0,924.715200000719,732.191199999761,192.52400000095804
common_voice_de_19135366,105,14,69.17520399518084,76.32317781744825,-7.147973822267417,1856.5389999994295,1531.0709000004863,325.4680999989432
common_voice_de_18636126,35,6,67.24201686451482,67.24201686451482,0.0,583.736499999759,595.6153000006452,-11.878800000886258
common_voice_de_18730122,22,4,100.0,100.0,0.0,642.1252000000095,573.3476999994309,68.77750000057858
common_voice_de_19161780,75,11,87.9089671413148,98.78623172713817,-10.877264585823369,1109.08819999986,918.5640000014246,190.5241999984355
common_voice_de_19948125,74,14,45.069963532375304,45.069963532375304,0.0,1506.5660000000207,1218.0288000001838,288.53719999983696
common_voice_de_20001078,113,13,59.05107081004171,70.68265493618841,-11.631584126146706,1523.1485000003886,1438.3686999999554,84.77980000043317
common_voice_de_19556891,63,10,66.80264569508611,53.5547947216269,13.247850973459215,1771.2009999995644,1616.0391000012169,155.1618999983475
common_voice_de_19614786,54,5,69.55863093932648,76.29151828500319,-6.7328873456767155,1197.531899999376,1111.6255999986606,85.90630000071542
common_voice_de_18347898,50,7,86.14827452560124,86.14827452560124,0.0,766.677300000083,1738.1127999997261,-971.4354999996431
common_voice_de_19132823,99,12,40.95042492640593,40.95042492640593,0.0,1368.9858999996432,1040.0788999995711,328.907000000072
common_voice_de_18982556,45,8,85.97130403790581,85.97130403790581,0.0,1006.2330000000657,781.3076000002184,224.9253999998473
common_voice_de_19168840,84,12,43.11635346635772,40.18022866921926,2.9361247971384614,1070.2626000002056,1516.227699999945,-445.9650999997393
common_voice_de_18047601,29,6,75.98975166989874,75.98975166989874,0.0,566.2738999999419,936.3184000003457,-370.0445000004038
common_voice_de_19651348,78,12,68.10390072242004,68.10390072242004,0.0,1610.5297000012797,1974.0145000014309,-363.48480000015115
common_voice_de_19588830,98,14,48.57867074742651,44.795537884936344,3.783132862490163,2438.762300000235,3378.134799999316,-939.3724999990809
common_voice_de_19623852,92,13,74.29141414083573,74.76879896740596,-0.47738482657022985,1423.0050000005576,1622.9878000012832,-199.98280000072555
common_voice_de_17645439,38,6,48.66159324951438,48.66159324951438,0.0,811.7680000000291,754.7286999999869,57.0393000000422
common_voice_de_17667314,75,10,77.03539076545816,85.80814747898685,-8.772756713528693,2037.9780000000665,1651.4624999999796,386.51550000008683
common_voice_de_18335420,20,3,100.0,100.0,0.0,460.18520000052376,700.5349000000933,-240.34969999956957
common_voice_de_19190382,74,10,44.6299051811301,58.336654675555764,-13.706749494425665,909.6161999987089,1553.436000000147,-643.8198000014381
common_voice_de_19227606,104,14,48.2091556935063,48.2091556935063,0.0,1181.8525999988196,1762.5189999998838,-580.6664000010642
common_voice_de_19576609,111,14,86.45661959220715,86.45661959220715,0.0,2271.025899999586,2482.193999998344,-211.1680999987584
common_voice_de_19651908,80,12,87.19523781511353,87.19523781511353,0.0,1595.80410000126,2101.5633000006346,-505.7591999993747
common_voice_de_19750031,56,9,45.84779701070873,45.84779701070873,0.0,1112.7307999995537,2063.583999999537,-950.8531999999832
common_voice_de_20004559,52,7,44.717228831395644,44.717228831395644,0.0,976.6263000001345,859.1335000000981,117.49280000003637
common_voice_de_20016042,65,8,72.54416616341943,72.54416616341943,0.0,1386.9426000001113,889.8826999998164,497.0599000002949
common_voice_de_19152596,87,11,88.30226605536014,88.30226605536014,0.0,1289.187000000311,1120.7353999998304,168.45160000048054
common_voice_de_19856507,97,12,77.2290449195781,67.97790020039936,9.25114471917874,2054.3648999992,1713.4754999999586,340.8893999992415
common_voice_de_19995258,88,13,87.07314060052335,87.07314060052335,0.0,1392.5390000003972,966.0122000000229,426.52680000037435
common_voice_de_18196448,40,7,100.0,100.0,0.0,1017.7742999999282,1726.513199999772,-708.7388999998439
common_voice_de_18209855,33,4,78.15779314451112,78.15779314451112,0.0,518.605899999784,869.3170000005921,-350.7111000008081
common_voice_de_19645453,28,4,60.74747730249109,60.74747730249109,0.0,648.6010000007809,787.6359000001685,-139.03489999938756
